# Profile data generated by Devel::NYTProf::Reader
# Version: v5.06
# More information at http://search.cpan.org/dist/Devel-NYTProf/
# Format: time,calls,time/call,code
0.000000,0,0.000000,$instance->{"around_method_modifiers"} = $defaults->[6]->($instance);
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'attribute_metaclass'}) {
0.000000,0,0.000000,$instance->{"attribute_metaclass"} = $params->{'attribute_metaclass'};
0.000000,0,0.000000,}
0.000000,0,0.000000,else {
0.000000,0,0.000000,$instance->{"attribute_metaclass"} = $defaults->[7];
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'attributes'}) {
0.000000,0,0.000000,$instance->{"attributes"} = $params->{'attributes'};
0.000000,0,0.000000,}
0.000000,0,0.000000,else {
0.000000,0,0.000000,$instance->{"attributes"} = $defaults->[8]->($instance);
0.000000,0,0.000000,}
0.000000,0,0.000000,{
0.000000,0,0.000000,$instance->{"authority"} = $defaults->[9]->($instance);
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'before_method_modifiers'}) {
0.000000,0,0.000000,$instance->{"before_method_modifiers"} = $params->{'before_method_modifiers'};
0.000000,0,0.000000,}
0.000000,0,0.000000,else {
0.000000,0,0.000000,$instance->{"before_method_modifiers"} = $defaults->[10]->($instance);
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'conflicting_method_metaclass'}) {
0.000000,0,0.000000,$instance->{"conflicting_method_metaclass"} = $params->{'conflicting_method_metaclass'};
0.000000,0,0.000000,}
0.000000,0,0.000000,else {
0.000000,0,0.000000,$instance->{"conflicting_method_metaclass"} = $defaults->[11];
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'excluded_roles_map'}) {
0.000000,0,0.000000,$instance->{"excluded_roles_map"} = $params->{'excluded_roles_map'};
0.000000,0,0.000000,}
0.000000,0,0.000000,else {
0.000000,0,0.000000,$instance->{"excluded_roles_map"} = $defaults->[12]->($instance);
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'method_metaclass'}) {
0.000000,0,0.000000,$instance->{"method_metaclass"} = $params->{'method_metaclass'};
0.000000,0,0.000000,}
0.000000,0,0.000000,else {
0.000000,0,0.000000,$instance->{"method_metaclass"} = $defaults->[13];
0.000000,0,0.000000,}
0.000000,0,0.000000,{
0.000000,0,0.000000,$instance->{"namespace"} = $defaults->[14]->($instance);
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'override_method_modifiers'}) {
0.000000,0,0.000000,$instance->{"override_method_modifiers"} = $params->{'override_method_modifiers'};
0.000000,0,0.000000,}
0.000000,0,0.000000,else {
0.000000,0,0.000000,$instance->{"override_method_modifiers"} = $defaults->[15]->($instance);
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'package'}) {
0.000000,0,0.000000,$instance->{"package"} = $params->{'package'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'required_method_metaclass'}) {
0.000000,0,0.000000,$instance->{"required_method_metaclass"} = $params->{'required_method_metaclass'};
0.000000,0,0.000000,}
0.000000,0,0.000000,else {
0.000000,0,0.000000,$instance->{"required_method_metaclass"} = $defaults->[17];
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'required_methods'}) {
0.000000,0,0.000000,$instance->{"required_methods"} = $params->{'required_methods'};
0.000000,0,0.000000,}
0.000000,0,0.000000,else {
0.000000,0,0.000000,$instance->{"required_methods"} = $defaults->[18]->($instance);
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'roles'}) {
0.000000,0,0.000000,$instance->{"roles"} = $params->{'roles'};
0.000000,0,0.000000,}
0.000000,0,0.000000,else {
0.000000,0,0.000000,$instance->{"roles"} = $defaults->[19]->($instance);
0.000000,0,0.000000,}
0.000000,0,0.000000,{
0.000000,0,0.000000,$instance->{"version"} = $defaults->[20]->($instance);
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'wrapped_method_metaclass'}) {
0.000000,0,0.000000,$instance->{"wrapped_method_metaclass"} = $params->{'wrapped_method_metaclass'};
0.000000,0,0.000000,}
0.000000,0,0.000000,else {
0.000000,0,0.000000,$instance->{"wrapped_method_metaclass"} = $defaults->[21];
0.000000,0,0.000000,}
0.000000,0,0.000000,return $instance
0.000000,0,0.000000,}
0.000016,2,0.000008,}
0.000000,0,0.000000,;
